OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude,matched,match_idx,match_distance,Source,ACTUAL_TEXT,AGREEMENT_CONTACT_INFO,CC_LATITUDE,CC_LONGITUDE,CC_OWNER_ID_SECTION,CC_SIGN_AGE,CC_SIGN_BACKGRD_COLOR_ID,CC_SIGN_BCK_STAMP,CC_SIGN_BORDER_COLOR_ID,CC_SIGN_COMP_CLASS_ID,CC_SIGN_DESCRIPTON,CC_SIGN_DIMENSIONS,CC_SIGN_DIR_ID,CC_SIGN_DIST_ED_OF_PAVE,CC_SIGN_FACI_ID,CC_SIGN_FAC_TYP_SIGN_ID,CC_SIGN_FUNC_LOC_ID,CC_SIGN_GROUND_MOUND_TYP_ID,CC_SIGN_INSPECTION_CMT_ID,CC_SIGN_INSPECTION_COND_ID,CC_SIGN_INSP_DATE,CC_SIGN_INT_LOC_ID,CC_SIGN_ITS_TYP_ID,CC_SIGN_LEGEND_COLOR_ID,CC_SIGN_MATERIAL_ID,CC_SIGN_MIN_LOC_ID,CC_SIGN_MM,CC_SIGN_MSR_ID,CC_SIGN_NOMENCLATURE_ID,CC_SIGN_NO_POST_GRD_MNT_ID,CC_SIGN_PENNDOT_MAT_NUM_ID,CC_SIGN_POST_MSR_ID,CC_SIGN_PTC_MAT_NUM_ID,CC_SIGN_PTC_PENNDOT_NUM_ID,CC_SIGN_RECON_COMM,CC_SIGN_RECON_PROJ,CC_SIGN_REFLECTIVITY_ID,CC_SIGN_SAP_EQIP_NBR,CC_SIGN_SHEETING_ID,CC_SIGN_SIZE,CC_SIGN_STATION,CC_SIGN_STR_MOUNT_TYPE_ID,CC_SIGN_TMP_OBJECTID,CC_SIGN_TMP_PHOTOB,CC_SIGN_TMP_PHOTOF,CC_SIGN_TP_LANE,COMMENT_ID,COMMENT_STR,DATE_UPDATE,EASTING,FABRICATION_AGREEMENT,INSTALL_AGREEMENT,INTERFACE_TRIGGER_DATE,IS_BREAKAWAY,JURISDICTION,LAT,LOAD_DATE,LOC_IDENT,NORTHING,NOTES,ORIGIN,ORIG_KEY,OWNER_ID,OWNER_NET,PERIODIC_MAINT_ID,POSITION_NAME,QA_DATA_FLAG,QA_PHOTO_FLAG,READABLE_TRAVEL_DIR,REPLACED,RETIRED,SIGN_CLASS_CODE_ID,SIGN_CURRENT_CONDITION,SIGN_NAME,SIGN_STATUS_ID,SIGN_SUPPORT_H_ID,SIGN_SUPPORT_ID,SIZE_HEIGHT,SIZE_UNIT_ID,SIZE_WIDTH,SUP_EXT_CD,SYMBOL,TRAVEL_DIRECTION,USER_UPDATE,VARIABLE_SIGN_HEIGHT,VARIABLE_SIGN_WIDTH
463,1459310.924,323935.4516,1031.194174,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e86ee7fd-42ae-4e0b-a8a7-f98a71a52380,MILE 77.4,D10-1,8.852831777,3.512089897,,-118.2098914,-79.57320851,40.20813827,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1494653.518,303048.8552,1494.414289,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6a185030-739a-46bf-b6fb-b4159299856c,Push Button Wait For Walk Signal,R10-3e,0.732486429,3.297047798,,-129.9960412,-79.44525721,40.15274661,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,1427121.695,371364.5303,1009.479579,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5a15f1c1-a736-4af1-adee-006721626cc4,"IRWIN
30
Irwin
Greensburg
2 MILES",E1-1,14.13239571,15.55242895,,166.4840383,-79.6921639,40.33642091,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,1427118.76,371363.8895,1016.030782,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-15967d6b-ff78-4e38-9bfc-1bfd2dfabaa9,EXIT 67,E1-5P,8.79975246,2.857305242,,-13.30960112,-79.69217437,40.33641897,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1429363.189,367298.8922,1084.889335,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0702f799-f83a-4188-a000-f930aa5cfc2f,66.3,D10-1,16.24106303,4.790502545,,123.196703,-79.68380591,40.32539826,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,1445951.121,334315.8513,1077.998263,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-83ed6076-3718-4c80-8635-3f2dc3e2bf31,"KEEP RIGHT
EXCEPT TO PASS",R4-16,11.87038128,2.237359315,,-105.9266059,-79.62181833,40.23585988,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1429359.748,367293.862,1086.328804,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c35d8298-f156-467b-ac9d-d43aab99cafd,MILE 66.3,D10-1,0.842591906,3.253996044,,-24.41423338,-79.68381785,40.32538425,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1446076.446,334200.817,1074.99437,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-02179722-0768-427b-b320-a55ea4f67c14,"MILE
74.1",D10-1,3.766326665,3.375439091,,152.9711314,-79.62136081,40.23555146,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1446071.884,334209.0864,1075.283576,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3730afa2-0a27-4c30-bf72-7361c456ef07,"MILE
7.4
.1",D10-1,6.954523849,3.279416161,,-51.49432562,-79.62137777,40.23557389,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1446060.747,334216.1255,1075.537838,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e3524a86-dcc7-4d6f-8298-2eb4350dd6ca,"MILE
74
1",D10-1,28.97657271,5.743876932,,106.4454815,-79.62141819,40.23559256,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,1446067.847,334207.3242,1073.916795,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ad1fbef4-20ca-4e8f-8cc6-87df734e94de,74.1,D10-1,25.00498707,4.634037537,,125.0252956,-79.62139209,40.23556882,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,1450289.536,329898.0041,983.1679321,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3cf4a7d6-42ef-4700-b2fa-8e8ad09ca45d,,OM3,8.700708043,3.822445264,,-73.15333626,-79.60594979,40.22398659,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1450298.091,329897.1262,983.8804581,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-edabcec0-195f-4c53-a179-6026f639f103,,OM3,22.93892212,4.870867749,,-44.79398327,-79.60591909,40.22398467,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,1450293.368,329898.3726,983.6044688,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3d783971-58cc-48af-b571-52d3f55ea11e,,OM3,13.91140528,4.237712028,,-60.26632553,-79.6059361,40.22398782,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1455548.997,325662.2432,1002.782846,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-91b2efc1-d3a2-4592-bbd2-2a2e306a98e3,,W1-2,2.582102856,1.530713638,,-79.46075842,-79.58680322,40.21266346,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1452496.467,327282.1579,1027.479707,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e532a462-e0d8-42b2-9f2f-9e636687de12,,D3-1,1.187867155,0.516176365,,54.76783077,-79.59785207,40.21693449,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,1504538.412,296376.0361,1784.936819,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7b0a1a9b-0226-4282-b947-aae094a93971,"LEFT LANE
CLOSED
1/2 MILE",W20-5a,11.42554457,5.497609336,,-37.30624857,-79.40945238,40.13494773,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,1504542.272,296379.2955,1787.842991,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4a68a1e5-b34c-4ae0-839f-de71b7b9560d,LEFT LANE CLOSED 1/2 MILE,W9-3,4.616605169,2.454955921,,179.2326736,-79.4094388,40.13495688,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,1452172.382,327514.7318,1011.505069,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-898077d3-4a9f-4480-82ac-70956710a9e6,"MILE
75.8",D10-1,0.864578114,3.031553636,,118.3657873,-79.59902974,40.21755417,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,1432302.111,359450.1841,1160.134288,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f4026676-9552-4b8d-8d37-338b825f6d94,Irwin McKeesport,E1-1,11.15433616,17.83172008,,168.686857,-79.67265495,40.30403444,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,1504538.686,296372.8518,1784.87636,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-31d503ba-05b2-4931-8dde-493bfa03b8f5,LEFT LANE CLOSED 1/2 MILE,W20-5a,12.11671615,5.3033154,,-62.60329624,-79.40945119,40.13493901,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,1504531.797,296381.2587,1791.223895,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3eabe7b0-8949-44bf-b43a-f5ce5d535499,"MILE
88
.2",D10-1,0.96552448,3.76260412,,174.3825907,-79.40947639,40.13496172,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,1504531.915,296381.3474,1789.926512,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d223b813-a9ad-48d0-a691-ff11f66e26d5,MILE 88.2,D10-1,1.302610756,3.993034668,,179.2473571,-79.40947597,40.13496197,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1444183.226,335877.1563,1056.749741,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d28a24c4-193c-4699-a320-e0798ddf9008,"MILE
73
.6",D10-1,0.597529796,3.950251212,,-149.505778,-79.62826812,40.24004178,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,1456216.32,325484.194,987.6819314,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dce71762-12fb-4502-90d4-43d20ee11211,,W1-2,2.436618925,2.420689186,,95.31607999,-79.58440108,40.21221288,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,1505395.987,293433.0451,1800.771346,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fdc998c5-7889-43a3-829b-b8f982771a6e,80,M1-4,0.195864421,0.531960466,,119.4071439,-79.40618843,40.12691454,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,1505396.026,293432.9648,1802.809369,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-03efeba2-e55e-4b3a-981e-a2264c62a056,"MILE
8
8.8",D10-1,0.995906752,4.243731928,,-37.42353012,-79.40618828,40.12691432,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1485017.772,305623.6982,1284.269645,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a417cc07-d0d6-4ccc-8380-fa7c52f84ae2,No Parking,R8-3,11.36831875,12.52797799,,-179.9999999,-79.47990223,40.15930055,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,1432834.779,356161.0013,1101.458905,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4e71045a-b2f1-44ea-96ef-63d2f47cb957,"IRWIN
30
Irwin
McKeesport
1 MILE
EXIT ONLY",E1-2a,15.20550871,19.75785832,,170.5763514,-79.67048911,40.29503941,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,1483646.262,306830.1974,1241.830572,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-988b7bf6-f31f-4551-a5d0-a56a04ee5615,1,M1-4,0.169097201,0.38439556,,40.65584567,-79.48489304,40.16253802,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,1484450.776,305826.0438,1283.97228,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-66812493-6fdc-45a4-b543-40971ce22a8d,WRONG WAY,R5-1a,4.987806431,3.624099081,,-21.77802095,-79.48194463,40.1598254,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1484444.112,305830.5741,1284.370419,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4ddf851c-155d-41ae-b705-66394685198b,WRONG WAY,R5-1a,5.70393486,1.229711761,,36.72893331,-79.48196878,40.15983747,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,1484445.767,305828.9513,1284.612717,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-27b8f446-a928-4d5f-9ca0-890412c7828a,MILE 8,M1-6,4.882439006,1.005230813,,-139.534043,-79.48196275,40.15983311,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1484456.731,305821.1842,1283.918664,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8805c699-d5a7-4b6e-b098-5c3f1b850b55,EMERGENCY STOPPING,D8-1a,6.005563874,2.413470155,,-122.7426656,-79.48192299,40.15981238,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,1484438.167,305836.777,1283.399375,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5c7cc1eb-ade5-41be-a4c4-3ea637046d90,MILE 804,D10-1,18.11667665,4.439757681,,75.94804912,-79.48199049,40.15985418,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,1484440.557,305835.3937,1283.409988,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a1a661e8-eb15-4349-9992-0f28f22cf135,"MILE
83.4",D10-1,21.12526905,4.377379042,,-113.1938131,-79.48198184,40.15985051,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,1484456.529,305831.4456,1280.183472,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0cf38709-7c72-48a0-8242-e9742bad6b3b,ONE WAY,R6-1,0.500658508,3.936086142,,23.86343732,-79.48192443,40.15984054,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1484435.157,305840.4583,1282.843842,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6b9892d4-588d-4378-91bc-91eba18e25a3,"MILE
83
4",D10-1,12.70851243,3.763957737,,90.14718635,-79.48200151,40.15986412,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,1427209.758,373490.9717,1025.88775,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2645ef06-c6e4-4b30-9349-7b2686abf3f5,GAS FOOD LODGING,D9-18bP,2.201458539,2.740270739,,-162.6764649,-79.6920158,40.34226198,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,1456058.728,325622.2997,998.1482984,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bfa69a91-a7df-43dc-9eb2-29e731461ac1,66,M1-5,9.658362691,2.153763772,,-151.5584876,-79.5849755,40.21258292,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,1431815.99,360535.2492,1165.284219,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a12ff7ac-720f-4309-a4d6-6b246bfed758,WENDEL ROAD,D3-1,8.748436249,1.494132925,,147.1788499,-79.67448226,40.30698323,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,1479309.473,309969.0018,1175.553644,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ac324e88-6fd9-4712-a690-93403ba4ce00,B 2 1,D10-1,1.815390367,1.637814444,,-141.3062421,-79.50062941,40.17091773,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,1440187.562,342754.9171,1132.524846,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-02b61c9e-d44b-4bfb-a486-df7681e9d195,Push Button Wait For Walk Signal,R10-3e,0.093977795,0.312883549,,-31.1127629,-79.64310556,40.25868323,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,1497961.146,303804.879,1604.819042,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8777766d-07be-4d90-a1d2-bfd09f3df7f9,,W1-8L,2.466698091,3.856338103,,-59.78539076,-79.4334781,40.15499527,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,1427851.609,374718.3494,1039.206223,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c7263031-46ca-45f1-a7c6-3362a848150c,"EMERGENCY
PULL-OFF
1500 FT",W12-2,3.894435329,2.994679985,,-150.6892867,-79.68981045,40.34566908,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,1458566.057,324396.053,1018.231788,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-698e7eee-52a4-4259-912d-30af5aa1fd42,"Cincinnati
Indianapolis",D1-1,0.366161082,0.145227671,,124.599424,-79.57590892,40.20936015,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1450278.463,329899.9874,984.0890645,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0951e7a4-bc36-4250-8600-7cbe826d1be2,,OM3,8.738610107,3.875918815,,72.97001623,-79.60598958,40.22399139,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1435001.558,345142.9313,1021.857446,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-aa15a5df-5d7f-4068-a2c2-f8e095756de2,"MILE
70
0.8",D10-1,22.12332415,4.279789538,,-141.3815927,-79.66186805,40.26493031,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,1434997.027,345143.6393,1021.876269,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4ca6a1fd-86e3-4d21-9d87-323676c0db5c,"MILE
70.8",D10-1,8.535848339,5.629984182,,33.00039054,-79.66188434,40.26493198,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,1434998.719,345143.335,1021.74721,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0f13a516-100c-4243-813a-96adcde3092b,"MILE
70.8",D10-1,11.3388677,4.948949287,,25.1724468,-79.66187825,40.26493124,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1434995.086,345144.1456,1021.897244,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-be866ed5-ba70-4ef0-ad75-62f9abc1ec2d,MILE 70.8,D10-1,6.524086483,5.684954886,,37.10786751,-79.66189133,40.26493325,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1450277.323,329899.2344,983.8254404,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fb5223d8-a5b9-4f03-94b4-385593c02579,,OM3,9.53104367,3.084689467,,64.17682961,-79.60599361,40.22398926,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
