OBJECTID,X,Y,Z,Layer,GUID,MUTCD,width,height,content,comments,condition,assembly_id,Longitude,Latitude
1351,419961.7176795054,3152137.564218881,160.1287751309574,Sign,f90618ec-c390-4e5c-a207-ac0e3654f322,M6-1,0.5815166466135147,0.444138194382603,,,Good,23ef8644-a287-47d8-bfbd-3ad2ad93ecb1,-99.81777836942769,28.493438592625996
1352,419961.7165567631,3152137.536299298,161.1610263241455,Sign,2cc90154-6e30-496f-81ba-ebbfc98cdaf2,M3-1,0.6486560999122012,0.3172453903159608,NORTH,,Good,23ef8644-a287-47d8-bfbd-3ad2ad93ecb1,-99.81777837895584,28.493438340562587
1353,431629.6884494977,3142695.32528447,168.0418808292598,Sign,69b71d72-13b2-4c49-8d92-4390482b1395,W9-2,1.30697837898014,1.258513450622558,LANE ENDS MERGE LEFT,,Good,f1b7a0f9-eabd-4636-bcb9-ce32e1b942bc,-99.69801070261802,28.408877539027603
1354,416845.43906875,3157071.480815625,153.7343971534729,Sign,d781945d-751f-4078-9b2d-785bcc1e0347,Unknown,0.2297345250844955,0.2034518271684647,,,Remove,087b2f77-8ff5-4159-85a4-7d11ad7f1572,-99.84997264018482,28.53777499136626
1355,428840.8162136707,3144417.963011425,167.3169458275661,Sign,9fc79c84-2bef-45b3-8fad-abe1541698ce,M3-1,0.7028787850833131,0.3514772522639055,NORTH,,Good,0acf6411-407e-459d-bb2d-82be24f8853b,-99.72658733188098,28.42427721756904
1356,413964.4664125,3156818.405620312,179.0947634979248,Sign,a2f92e96-7f0c-4834-b6c8-abfc79dd9b8f,D1-1,2.953949451446533,0.8468525409698486,"PONDEROSA
RV MOBILE PARK
830-222-2211
830-222-2211",,Remove,943562e6-a9dd-4185-9413-158f4ce6296a,-99.87939902091902,28.535303367019672
1357,416010.7527120113,3154905.996870639,156.9608020074666,Sign,9b5344d5-a6eb-4061-ae02-2253b297bd76,M1-4,0.7614293306079228,0.7030601108118734,277,,Good,795b38e3-2921-4aa2-9b17-5569f8bfcb68,-99.85834532240469,28.518176573750228
1358,415504.41563125,3155422.267925,166.37360117957,Sign,cc47429c-90de-4578-9019-617207ebb778,R7-1,0.380126267671585,0.5162794589996336,NO PARKING ANY TIME,,Good,b78af26c-97db-4a20-aef3-4429eb9645a8,-99.86355742543353,28.52280343197697
1359,419671.25938125,3152338.585307812,162.5053567691803,Sign,33ef96a8-f9d4-4a6d-9a9d-aa01a463514e,Unknown,0.4324248135089874,0.1371699124574661,,,Remove,5ca7c3fc-42e7-495a-a105-9e31c41c0729,-99.820759867375,28.49523506752309
1360,460416.05862248,3168541.221351068,161.335378636606,Sign,a99e1a2b-312a-4b48-865b-48e23747f9a5,W1-8,0.6400649490081302,0.7728871475372814,,,Good,be1e37a0-cb04-41df-9616-eb88b0760cbb,-99.40502197598067,28.643361335408567
1361,460415.9407234206,3168541.202573784,161.3492437778041,Sign,f40d7e34-edef-4a19-bed8-1ad9bd75414d,W1-8R,0.683441051868366,0.7660811286695833,,,Good,be1e37a0-cb04-41df-9616-eb88b0760cbb,-99.4050231816453,28.643361162314573
1362,409466.32969375,3163593.653178906,170.6631419464111,Sign,6761d23c-1819-46eb-a572-3fc626322235,Unknown,0.1177829504013062,0.2929956316947937,,,Remove,c5fc9614-d5f2-4acc-96a8-d69ab9e7a5e1,-99.92590634376745,28.596146998771683
1363,420422.72031875,3151566.361675,159.267795066452,Sign,19628c19-3ffe-40ca-b6ef-39266a244545,Unknown,0.3241749405860901,0.1365046948194504,,,Remove,9c187cac-baa6-4961-b620-078e4dc43326,-99.81302903512,28.488311320793112
1364,443635.9129243799,3160857.705509454,134.5990623058751,Sign,cd382fa3-494b-4232-ab12-b92a713fe894,D10-7bT,0.1768386396694091,0.642960032243626,N-S,,Good,43b83764-9054-4916-896d-73d95da6b0de,-99.57633130853723,28.57338764050878
1365,415421.099225,3155802.433940625,166.6310674949646,Sign,299d993f-7d34-4822-9496-911a68c7a250,Unknown,0.3070208132266998,0.2641397416591644,Not a sign,,Remove,c3ebd64c-f793-4732-b5d9-64cf7a431b68,-99.86443684424184,28.526229233046568
1366,435515.441021875,3161005.350444531,128.3053824707031,Sign,0bf9bb8a-f43e-4304-9b46-5e00657a757c,Unknown,0.4277956485748291,0.345775842666626,,,Remove,62f985a6-5d60-4360-a356-aaa2ccb26283,-99.65936843634654,28.574342237121154
1367,460361.3049740633,3168514.224624199,161.4710620483384,Sign,ac9f7b39-07b8-4546-95b7-1aee730f5609,W1-8,0.6681309120101194,0.7669301711379907,,,Good,7307823a-a8bc-4cc7-bad4-dadc49af519b,-99.40558126520732,28.64311598115997
1368,460361.1885577037,3168514.189223597,161.4482813384384,Sign,04c35962-7519-410f-b8da-54f45ab21c7b,W1-8,0.6510067636428716,0.786033921579353,,,Good,7307823a-a8bc-4cc7-bad4-dadc49af519b,-99.40558245512041,28.643115658060722
1369,431130.192975,3159359.405620312,141.7102324768067,Sign,a64c4ed2-1f39-487d-b6ed-934eadd37d4b,Unknown,0.4264937043190002,0.3166233599185944,,,Remove,4cb6750d-771b-4966-a7ee-730629c4f3ad,-99.70410694413434,28.55926087985368
1370,416991.3497092695,3155129.451322863,155.3230981417,Sign,f3b1bd30-31a0-4f7b-8a5f-db6a30291b29,W1-8,0.6647237514363904,0.8077722787857042,,,Good,cb6f6643-bf57-4fa9-9d13-81e1a3463e70,-99.84834096154783,28.520256326358147
1371,416795.591692299,3156905.410081076,154.8811032380909,Sign,6bed0cf2-3931-4c4c-b843-58b10d798613,D9-6,0.6481813855727768,0.651111490104379,,,Good,29134019-cc17-47f7-8626-dc7f57652456,-99.85047007694949,28.53627291539164
1372,428571.0921274771,3158717.93811355,148.2748184306547,Sign,4e0391dc-b88a-4a0f-b85c-022480782c1b,W9-2T,0.9348813331160104,0.9193036759602876,LANE ENDS MERGE LEFT,,Good,fc902248-5ae5-4bb9-9df8-9a2fd95db5ab,-99.7302288546463,28.55333287737327
1373,415692.35313125,3158579.09605,160.2343565031052,Sign,9ed3685d-36bc-4798-b116-bf0b8093d98a,W1-8,0.4966128468513489,0.6474001407623291,RIGHT,,Good,ad885ed0-b47e-4b01-8880-e9065c1d9621,-99.86186870074107,28.55130777721633
1374,415944.8106829326,3155261.758748683,158.6176316561177,Sign,b3bfb762-96da-4bea-ae53-1b373bd7c0d5,R7-1,0.3621922659095044,0.4733198881149287,NO PARKING ANY TIME,,Good,ab0e4e96-1e2f-4eea-87c0-3e4dc699675e,-99.85904519522454,28.521383276446763
1375,416930.0815829691,3155162.811507919,154.3959625018761,Sign,9d78d930-e2df-4727-92ba-8bc53780af48,M1-6FS,0.654791009634071,0.6047148659149229,FARM ROAD 1917,,Good,da7b1283-d36b-46aa-970d-cfbf9d388b31,-99.84896947191514,28.520553511460445
1376,416930.0743029438,3155162.819198786,153.8751126639545,Sign,dc0f7999-0509-49cb-a22c-b06ab596e59c,M6-1,0.6049404147102997,0.3962030734919093,,,Good,da7b1283-d36b-46aa-970d-cfbf9d388b31,-99.84896954686592,28.52055358041035
1377,415910.5695145581,3155268.76995223,157.8666794123128,Sign,e4fd930c-d67c-44a7-a1c2-87f66e110687,R6-1,0.935505914420112,0.3679395914077755,DRIVE THRU,,Remove,db7301f2-8c4f-4f12-97e5-155b49e94254,-99.8593956212917,28.52144434359312
1378,418022.88438125,3155767.07651875,155.9435660644531,Sign,e880b037-56a2-40e5-8d31-59fa4979cacb,OM3,0.1308738738298416,0.1985832452774048,,,Remove,79cd2bf5-3a06-4cdc-8c20-a4133454da6b,-99.83784520356924,28.526076715499507
1379,414641.43906875,3155767.811870312,174.3574855133057,Sign,bac0d375-d476-4db6-84f9-846d360ee8ea,R5-2,0.2846719026565552,0.4868008494377136,NO THRU TRUCKS,,Remove,fa200925-29d8-43fe-8a59-35621f96cfe4,-99.87240201592957,28.525865810889613
1380,420140.63438125,3157229.85776875,152.1828839584351,Sign,920fd066-b98c-42d2-bfd8-b15dbaa238f9,Unknown,0.4100679755210876,0.2831645011901855,,,Remove,51d5b2d8-7b8b-4207-b03c-79e054e64f81,-99.816304357577,28.539411068919595
1381,417675.3109862724,3155552.744242516,150.4480332555249,Sign,792280b1-5fc8-466a-8560-2bd3fdfa0f04,M3-3,0.6873229579196072,0.2898800457959227,SOUTH,,Good,ca566225-29f9-44a9-9af6-7aa54e597d23,-99.84138189385321,28.524120276961703
1382,416329.005475,3155401.091167186,153.1668193144724,Sign,04a6dd97-4a67-4667-b626-ae153eea0704,R7-8,0.3512720763683319,0.5367095470428465,Push Button for,,Remove,c6418351-56e0-4d3d-b069-183dbada47e4,-99.85512922704667,28.52266560462732
1383,439867.120709375,3160898.458354687,152.4891335769653,Sign,8073de75-a181-409a-b424-f6714be11e04,Unknown,0.2757814526557922,0.3615674674510956,STOP,,Remove,0d9d45fc-fbe1-4342-993f-20dc82c67299,-99.61486815077032,28.573586342167154
1384,443976.4976625,3160861.419292187,140.3751170440674,Sign,e7250426-16d0-4ea0-bdaf-4a4af184f8b2,Unknown,0.2995907962322235,0.2812520563602448,,,Remove,7b6c17c9-f47b-43b0-93cd-fca627025d20,-99.57284910319132,28.573435906974915
1385,417230.58750625,3155207.648784375,153.4991256996155,Sign,6c883d5d-f4ed-4fbe-adad-fed5d71a0f9e,R5-1,0.2956237196922302,0.2669970989227295,DO NOT ENTER,,Remove,90f269f2-0755-4274-8940-3a5c703563aa,-99.84590182542266,28.52097735132903
1386,435728.903656434,3160969.795756944,129.9641382927075,Sign,8afc483f-077c-4aae-8c6b-afb4e59f18d6,R2-1,1.026454709036699,1.260702756018818,SPEED LIMIT 75,,Good,ea442d84-b20b-498f-8653-0d95c8bbaa4d,-99.65718385889015,28.574031910691033
1387,439802.687115625,3132349.9398,129.9585082336426,Sign,43d5805d-eae9-4c55-b525-8f4a58873b2d,OM-2Y,0.1436672508716583,0.3713571727275848,,,Remove,6b02d9b9-e8d1-4e44-a181-1e157793a36f,-99.61403687505465,28.315899043746743
1388,416204.4586,3155532.0648,154.3658554359436,Sign,a80efa7b-8546-4331-9df7-a9a659ac3c38,D9-6,0.3121542930603027,0.3474955558776855,ENTRANCE,,Remove,babfd633-c854-4be4-8f99-acf5513625ff,-99.85641155066843,28.523839701669143
1389,431574.2112491999,3142734.349158056,168.0598903214559,Sign,5c4d14dc-1859-471f-9e5c-fcf5a9eac863,M3-1,0.7091236456160611,0.3292737187564567,NORTH,,Good,fcf57888-8019-41b7-bfc5-437d74396944,-99.69857936062218,28.40922686817197
1390,417589.80235,3167098.935405469,152.4402224822998,Sign,774cbdd3-a14a-4a87-9250-983132de529e,M6-4,0.5794467926025391,0.4864877462387085,,,Good,5c586d4a-daf9-4c55-86bb-74a8cd87122f,-99.84308629614289,28.62832565038017
1391,416805.3034928221,3154145.377135986,161.025619209744,Sign,d407ee6a-374a-4f1f-bf69-4841044063c6,M6-4,0.6177508594696952,0.4942583928677285,,,Good,9a8130c7-a368-4c7b-8a7d-9422cc83d110,-99.85017092363732,28.511362563179937
1392,414422.5458855169,3156108.566718836,174.9912836803123,Sign,b3f4b94e-962c-4e63-a844-c33a1fbfb281,M1-4,0.8008104197861328,0.6891686034449309,277,,Good,103b1f66-84fc-4be5-9e5b-1970cafcd30c,-99.8746643769597,28.52892692383433
1393,416212.1305603591,3155419.695503715,158.7873030081391,Sign,c68d80c5-f8a5-4609-a6c9-e10856a69eec,R10-17T,0.8221415943911553,0.8466241357815467,LEFT TURN YIELD ON FLASHING YELLOW ARROW,,Good,b0cbd7f2-cd2e-440b-9463-90d0417e1296,-99.85632495240567,28.522825996302167
1394,417339.70469375,3155329.67808125,151.5326821609497,Sign,ce664161-aa6e-4ce3-b585-eb52fa2bd2b2,R2-1,0.3198274672031403,0.5490285754203796,5 MPH,,Good,8e14f39b-936d-4f61-80c9-b70afa568c1d,-99.84479552956707,28.522085680341867
1395,420960.7805481728,3150804.292711336,154.6541697792709,Sign,52d3f1e2-4f5c-426b-93d2-169b1126ee38,R2-1,0.8860398489626164,0.968846917152404,75,,Good,a3ac4381-04d6-4863-9531-877b8c6047f9,-99.80747987302814,28.48146583245659
1396,425395.2830114866,3146513.192143796,143.7097193999216,Sign,4e9e3a4a-a203-416d-ba30-287c7a302c55,M2-1,0.6465224334558966,0.4325202107429499,JCT,,Good,ac92e1fd-ee8a-4896-a572-284bfdae3c0a,-99.76190170869437,28.442996317804912
1397,413309.7005589214,3157731.27032604,174.2055317563936,Sign,fa55f877-7cc6-4638-bded-f944e4a2b2a6,W1-7T,2.5230290398674,1.060045084565883,CHEVRON/TWO DIRECTION LARGE ARROW,,Good,b05cbfde-f2b1-496d-bfaa-524ce1595d7c,-99.88615990063344,28.543498931015634
1398,414595.07969375,3155811.497417187,172.955688218689,Sign,7192cb4d-dada-47db-8edf-0c4659069d71,Unknown,0.1024841666221619,0.5780991315841675,,,Remove,7e43ca21-8c3c-45ea-b4e8-3954ecf6bf32,-99.87287903228362,28.526257053451655
1399,415699.5914125,3155033.945659375,162.7900765939713,Sign,554a593e-ec2f-4737-9288-55052e06658c,Unknown,0.3522274494171143,0.5797293186187744,NO THRU TRAFFIC NO TRUCKS EXCEPT DELIVERY,,Good,5f2cfa63-721c-42d0-9b82-1c84528bbafe,-99.86153439167398,28.5193112609169
1400,416213.86485,3155439.387065625,154.069813470459,Sign,d485edeb-ac08-493c-af85-047f6438fccf,R10-3e,0.1848000884056091,0.1919106245040894,Push Button Wait For Walk Signal,,Remove,c15c49e8-9b21-4adf-8eb2-4dd622cf7404,-99.85630866554354,28.523003836070682
1401,416211.9195723543,3155439.880362511,158.6214481294155,Sign,f9f1a919-3ea8-430d-a29e-57dd6f316a27,D3-1,1.593074560165404,0.2655391660753862,NOPAL ST.,,Remove,c15c49e8-9b21-4adf-8eb2-4dd622cf7404,-99.85632858077079,28.52300816305791
1402,416439.9507875,3156066.750346875,154.9116241737366,Sign,35390a8c-b632-47c9-816b-b3e2966c2887,R2-1,0.4002111852169037,0.1449155360460281,,,Remove,4d43c00c-d656-4d96-a0e0-9326475317e8,-99.85404388021283,28.528680707640238
1403,416983.8961,3157424.691753125,153.9425942703247,Sign,c5c1c38c-70c5-408e-83c4-76c7a8c43889,R5-1,0.4249848127365112,1.185253143310547,DO NOT ENTER,,Remove,af90a3b4-e2b1-4925-a5f9-815ec430d8cf,-99.84858306185603,28.540971778519307
1404,420308.11485,3151706.955425,157.2993485733032,Sign,6d4a99ea-27a1-46e9-a6ed-da0f5587c012,OM-2Y,0.1451156735420227,0.3812174499034882,,,Remove,140aefb8-ece4-4cca-8dfd-66c2ae906351,-99.81420958127421,28.48957327625304
1405,416412.83750625,3156000.325542187,156.8354770942688,Sign,52d33e3c-3997-464d-bc93-7a1e88569ea0,R10-1a,1.070281744003296,0.2495665550231934,LEFT TURN YIELD ON GREEN BALL,,Remove,9a3ee19a-5b6c-41a3-9051-6b0de325ea9b,-99.8543161375847,28.528079441932224
1406,416385.7749000457,3155895.334204414,153.7797757294029,Sign,6e7d0b69-05cb-4dc5-8611-2f60116cc35f,D3-1,0.9121264219284057,0.2058819023549905,San Pedro St,,Remove,99c69abc-32f9-4dd8-9c0d-6eaff1db6173,-99.8545850663242,28.52713009313403
1407,416032.0708975547,3154703.593895513,157.6831626957282,Sign,e8467801-c343-4636-9f05-f7d233ea72bc,M3-4,0.6371368178993165,0.3675521979605161,WEST,,Good,c26acf91-9226-41a2-a185-e489ec7100bd,-99.8581126867246,28.51635114207427
1408,416646.3961,3156559.161479687,155.1811501785278,Sign,10c0766a-aec7-44da-b90d-e5e437ae4c76,D3-1,0.471934974193573,0.1572384238243103,,,Good,24827dc0-2591-48d1-a76b-d447ce0dbb1e,-99.8519697958693,28.53313826004619
1409,414065.3726625,3156603.882182812,180.3200690551758,Sign,db6263f4-bcbf-4680-b5c2-2c532856eec5,Unknown,0.569780707359314,0.3550524115562439,,,Remove,4bf6ab09-1119-46f5-a5ba-3a6705107a10,-99.87835166581529,28.533373854116025
1410,439738.255475,3122009.5648,163.8761901660919,Sign,50a98259-6db4-43d9-84e8-faf134469cb7,OM-2Y,0.1453708708286285,0.3795998096466064,,,Remove,c2c86ce4-1ae7-4b1f-aaa7-9ac169a38c8d,-99.61415860475694,28.222559500625
1411,439750.616803125,3120667.78355,169.7493741317749,Sign,60167d76-b31b-49e4-a8a3-6fa8d5e79306,Unknown,0.1724729388952255,0.1625445038080215,,,Remove,08baf5a3-8a3f-44cb-84c5-e666ca6b665f,-99.61396334829698,28.21044848840233
1412,414064.5079834391,3156603.286177075,180.7066843351349,Sign,65b510c2-944c-492c-84e0-68ca440afc12,R14-1,0.63738593213058,0.5054118532958287,TRUCK ROUTE,,Good,4bf6ab09-1119-46f5-a5ba-3a6705107a10,-99.87836045837717,28.53336841769682
1413,416023.61485,3155272.480815625,157.1370374961853,Sign,850e8681-888f-45bb-81cd-a33b7b78d831,Unknown,0.2882671058177948,0.4517070651054382,,,Remove,b6fe7aa9-2da8-41a4-847e-180d8e6d2be5,-99.85824067353369,28.52148513934098
1414,416757.7491930238,3156865.453089699,155.8938842304051,Sign,23b075ac-f526-455b-b1f3-0335e3c8a296,R2-1,0.6616481542587278,0.7564204931259149,10,,Remove,25bc10ea-e25b-44f5-9abe-b5af8677fa7d,-99.85085394998138,28.535909857325272
1415,416788.1085659903,3156945.016939988,155.4799953773618,Sign,d7fb90c9-dd8e-49ac-8cc8-5c5c1ee8a066,R5-1a,0.5111255049705503,0.7792093753814691,NO PARKING,,Remove,6e7a502c-cdc0-4696-86d4-055d4863f3ec,-99.85054942940363,28.536629911681406
1416,417054.68906875,3157426.001323437,153.9132377906799,Sign,fe8cebb0-47d1-46cc-b21e-75cf868bbf66,W16-10P,1.29443633556366,0.9050143957138062,FLAG,,Remove,4dd1ecaa-1e6d-44a7-a4ae-b1fb489fe893,-99.84785958233147,28.54098811795963
1417,416899.5914125,3157181.59214375,157.1536881729126,Sign,035bb6db-8c3b-4de9-9b17-102888a53634,D1-1,3.123944759368896,2.323028087615967,DOLLAR TREE,,Remove,43a62f42-bf73-4aca-bb5c-4cd00bb205f1,-99.84942713816386,28.538772274113906
1418,416932.482057391,3157271.014008754,153.147094505839,Sign,947ef165-7ba8-451f-8ee0-75fdddd11643,M1-4,0.6577972173690793,0.6075205512390788,83,,Good,ba00dbbc-7843-40cf-b106-dc4318b4c4c9,-99.8490974418007,28.539581461514327
1419,430137.661725,3143778.392925,171.2986495300293,Sign,a1ab19fe-71f4-4765-93dd-6047b77f86bd,Unknown,0.2411906123161316,0.3350131511688232,,,Remove,23f9c767-a411-40c1-90b1-7ce9d942f527,-99.71330774470647,28.418574449910903
1420,417318.34531875,3157749.552104687,155.9561302467346,Sign,da84dd5e-9d99-45aa-a33e-39e838c7b878,D3-1,1.670306444168091,0.5213874578475952,N 1st St,,Remove,c406fb36-8872-446a-ae11-e6fa7f03c8d4,-99.84518806349772,28.54392515542007
1421,422592.7945375,3148519.3538625,153.8465854927063,Sign,a3e4212e-9f3f-434c-9012-978ed4be9ac0,Unknown,0.2126841694116592,0.3250483870506287,STOP,,Remove,04e89cc6-c649-4bee-bf23-2ea6ee66b54b,-99.79065465959239,28.460940385306813
1422,422532.4039125,3148593.7288625,153.5132901473999,Sign,cfd67722-a08f-4882-946a-fde4e9ff6cfa,Unknown,0.2595254480838776,0.4407102465629578,,,Remove,3f92e3f5-e693-49e7-840f-ed4b39383ca2,-99.79127645461232,28.46160809477393
1423,439822.741803125,3134072.674175,129.600647668457,Sign,cd0f8281-da9c-4ee2-a258-62b8d5d845e2,Unknown,0.2988538146018982,0.2102908492088318,,,Remove,5397cbf3-991b-430a-a53a-7335a886e16d,-99.6139216523356,28.331449968305787
1424,417199.3263453701,3157615.205208624,153.1521079605445,Sign,bcaed722-9b60-462c-af19-d0321589b011,R2-1,0.8382941695734795,0.9896469594120564,SPEED LIMIT 45,,Good,c5812183-ef84-4ae4-9343-479f677a023d,-99.84639489622664,28.542705017556333
1425,419677.78281875,3152354.9788625,159.6590876384735,Sign,1fdeea06-ea6c-411d-b32b-bcfbd93b7560,Unknown,1.15079402923584,0.823881208896637,,,Remove,661aabeb-ad3e-4ae4-bc44-4ef0ff4e0c19,-99.82069436432654,28.49538343345319
1426,415995.385561117,3154753.71348683,158.2325796922669,Sign,52e56c46-ac36-4b48-9ae1-00ed6ef06b98,M1-6L,0.6522947762641653,0.6264192461967462,LOOP 225,,Good,ce45ab72-4286-48a8-97b7-5e8ffbbdf703,-99.85849122288695,28.516801133190704
1427,416797.5914125,3156959.40464375,154.6969616218567,Sign,6b6f3d4c-ae81-4c9e-bc63-962639f7a5e4,R5-1a,0.294866144657135,0.3559128046035767,,,Remove,095e8d38-5a26-4660-a108-fe0909923f83,-99.85045355216575,28.536760376172122
1428,439733.515240625,3125905.8069875,146.6819855971262,Sign,12e5004f-a277-4a60-9f22-b54c2cac8eb3,D3-1,0.5593441724777221,0.2370413839817046,25754,,Remove,babdaac5-0461-4710-ad83-7cf7cae4c39d,-99.6144083923106,28.257728559177146
1429,418272.81406875,3160608.245464062,143.6132018371582,Sign,4c091b09-a8b2-45e3-a6b5-1f3e71bb7cb6,Unknown,0.118991956114769,0.3017227053642273,,,Remove,ad868374-ff74-4117-89ca-0ef1aad7bcdc,-99.83563588459711,28.569786947426326
1430,417129.130475,3157599.379253125,153.4753148361206,Sign,cca8b118-9ffb-4f79-9e29-40222dd81051,G20-1a,1.275769114494324,1.416012644767761,BEGIN ROAD WORK NEXT 3 MILES,,Remove,dd1256ca-8d5d-4be7-85ed-923f303710e0,-99.8471112366259,28.54255770480731
1431,417128.8882875,3157599.15464375,152.8261515899658,Sign,af5776db-dfbe-4f66-a099-714c0b76f2fa,W20-1aP,1.175208926200867,0.752016007900238,ROAD WORK 1/2 MILE,,Remove,dd1256ca-8d5d-4be7-85ed-923f303710e0,-99.84711369584004,28.542555662132113
1432,439815.581646875,3131875.96714375,130.6271750732422,Sign,5bbdb9dc-6801-415e-a47a-545675992581,Unknown,0.1375116407871246,0.0352745056152343,,,Remove,59e8af94-181a-431b-b267-f7dc922005af,-99.61388078317349,28.311621385788072
1433,417316.12656875,3157750.114604687,151.3664471908569,Sign,9d498c9b-edd6-4032-a169-0b1700772a3c,R10-3e,0.1153954565525055,0.131645143032074,Push Button Wait For Walk Signal,,Remove,e55baaa2-8b7f-40de-abc5-d73c71bc1e73,-99.84521078249735,28.543930091150518
1434,449158.5977479015,3160960.142930003,144.0663659898564,Sign,ee8e1873-8f84-4df1-89fa-e93699d8e399,M6-4,0.5791947555695129,0.4069072809425497,,,Good,72738a91-b188-40aa-8453-eb40d36eacca,-99.51986758130398,28.57454033770953
1435,422519.60313125,3148609.875346875,153.4586307807922,Sign,5848e6d7-32e2-43bf-b92e-c57012cf92c0,Unknown,0.2985152006149292,0.3416512906551361,AUTHORIZED PERSONNEL ONLY,,Remove,04d96398-66af-411d-b2e6-5b933fb2d931,-99.79140828090084,28.46175306955415
1436,431663.0211,3159464.84214375,137.6526992126465,Sign,342bc689-9a75-428a-a567-035e8f5c5b10,W1-8,0.6903859376907349,0.8572425842285156,,Right,Good,22b7706c-6918-40e8-b54a-0d6a5ab0825f,-99.69866606649467,28.56024068392413
1437,416561.700088054,3156281.735315775,154.5898406589404,Sign,2c8321f3-1a20-42e2-aacc-dc572f921ef3,R2-1,0.4914569806934214,0.6177405189614753,20,,Good,5e6ee275-aaa1-410a-8c6e-5bb314783ccf,-99.85281524836581,28.530628892314823
1438,416204.00938125,3155417.944682812,156.2535927101135,Sign,86df4260-73de-481b-96e0-80b4610b1e8c,M1-4,1.207012414932251,0.2381465286016464,83,,Remove,ec93abe6-1f85-452c-bf21-14fb77429677,-99.85640781678214,28.52280967092917
1439,416203.80235,3155417.53355,156.0881764694214,Sign,b7512427-ebe5-4081-a532-8d875cd13547,M6-1,1.259390354156494,0.1476284712553024,,,Remove,ec93abe6-1f85-452c-bf21-14fb77429677,-99.85640990248925,28.522805946873415
1440,416418.349225,3156047.910503125,154.4001366897583,Sign,0da76f4f-0dff-4fae-81c7-c63e30dfcc3a,G20-2a,0.9579416513442992,0.4985123872756958,END ROAD WORK,,Remove,cd866617-29bc-4992-9c4a-5ebbd3b00664,-99.85426327244068,28.528509278645767
1441,416343.3570375,3155845.589214062,153.804459790802,Sign,71b2d816-75c5-4421-a0ac-f0e53841cfdc,S1-1,0.2072294652462006,0.2653477489948273,,,Remove,f4fa05d6-7bea-4b23-b01b-e285c7fe8049,-99.85501493810966,28.526678387159652
1442,427651.2884057286,3145220.811575104,158.6131731187925,Sign,6c407330-afb1-4d42-92e4-ba0b271b6b97,M2-1,0.6380044096845465,0.3924677886151122,JCT,,Good,923e8696-3eb2-412c-be8e-422f19d50ab5,-99.73878277880738,28.43145835744681
1443,417215.3257875,3157628.764995312,152.3009087844849,Sign,bb960d31-2f0a-44a1-a029-d77e479ba812,Unknown,0.2983652651309967,0.4712868928909302,,,Remove,6bba371d-6b7e-4edb-9d6f-501921e9dbdb,-99.84623234151036,28.542828421901195
1444,417355.8305357378,3157848.167181497,152.7736000008881,Sign,b3a642b2-429f-47b8-b246-7f00680114f0,R20-5aTP,0.9850954460527696,0.4968293489759304,WHEN WORKERS ARE PRESENT,,Remove,9a9852cb-5cd3-44c3-a7a9-4a86215f444f,-99.84481201881128,28.54481759933283
1445,416222.6420843775,3155536.103041324,155.4689824013039,Sign,02232da1-3a3f-4d65-9179-98b0c7a1338e,R14-1,0.6240966833284838,0.6241402627591068,TRUCK ROUTE,,Good,64f6d0fc-373a-46c8-9950-92d00f129642,-99.85622602243734,28.523877320562555
1446,416739.7348859833,3156899.438950732,155.2699039084837,Sign,27be88a1-20e4-4d85-9f0a-73c5be822732,M1-4,0.6886144459757099,0.6522386734419438,83,,Good,5a9b285f-875d-4f65-98a1-14680eb12741,-99.8510405299645,28.536215446113992
1447,417158.3780457575,3157611.912659464,153.6479646991938,Sign,4a26b3d2-3c4b-4c50-b45f-547da130b448,M1-6L,0.7280178097742362,0.6300100088119502,LOOP 517,,Good,fc1c3e76-0ea8-4270-b613-ddd47ec515ae,-99.8468131976888,28.54267269084114
1448,417157.6236014456,3157612.566206747,153.2406301870942,Sign,75a68298-60e3-4514-abb3-f33a4c586dd8,M6-6,0.5995109531199626,0.4276099220116266,,,Good,fc1c3e76-0ea8-4270-b613-ddd47ec515ae,-99.8468209561601,28.54267854140067
1449,416411.9386752659,3156032.163347919,152.7851948663592,Sign,5cfbc19c-355d-4e90-9cd8-abb3fb6edf68,R10-3e,0.2336425185203551,0.4357030767856827,Push Button Wait For Walk Signal,,Good,2c5196dc-18bd-426c-90e3-573aa7b2f516,-99.8543276406472,28.528366739202173
1450,416122.4195375,3155227.7913625,157.4915735527039,Sign,6c70c9e1-d6ee-49e5-b55f-ce61dec891d1,M1-5,0.3748571276664734,0.3131366372108459,85 TEXAS,,Remove,a09b55a3-a7bd-4af1-9013-8e80364b5a33,-99.85722771738843,28.521088165459048
1451,417102.1846882653,3157544.153313521,153.7479494810104,Sign,590e975f-986d-4d96-9edf-ea86fe9d5462,G20-1a,0.990616136306094,0.9024486697975466,BEGIN WORK ZONE,,Remove,da474116-0729-4d76-bc2b-ad0cb7296354,-99.84738266421785,28.542057539666366
1452,417225.14616895,3157691.649935131,153.8502418221906,Sign,829cfa43-b572-4c04-881e-d488d0749c81,M2-1,0.6293769379500002,0.3861707513611695,JCT,,Good,21552d95-df93-4184-9e9e-8e675c90a145,-99.8461365015651,28.54339662119015
1453,417119.1382875,3157556.936870312,153.8252093597412,Sign,c11f8faa-849c-47f1-98a2-b075f694c854,W20-4,0.423563688993454,0.1057758033275604,ONE LANE ROAD AHEAD,,Remove,cb412a11-3070-4a06-802a-f2aee6192255,-99.84721030305722,28.542174000075587
