OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation
815,1474279.691234212,312861.3527064616,1138.995951225281,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b01c030d-73d6-4c55-bc68-4363ac0f063b,76,M1-4,1.808543277084828,2.262891288598379,,-55.28872695001634
816,1474244.521597982,312887.6266066081,1134.877588264465,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f3679c59-99e0-4cbd-a496-4bfbe2af0ae3,WEST 76 MILE 81.0,D10-1,91.24655008316041,24.55583489656449,,-35.03456378731576
817,1474305.74886849,312931.2274077963,1129.056982630412,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-432a9b9d-2756-4164-8846-3cdfab3e0912,INTERSTATE 76 MILE 81,D10-1,104.8460875940323,7.786341767509779,,142.27486451735166
818,1485349.053092122,305181.1077015788,1291.466693031311,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-de42d339-28c1-4f9a-890d-7578726ddf3c,,M6-1,2.608467689752579,1.267747877116005,,175.076695593005
819,1485350.193694336,305181.2470729167,1291.795797620137,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-66bd4bdc-e0db-4abe-a63d-c3e45a94f29e,,M6-1,2.429185372740031,1.565253560841084,,172.15075091268687
820,1439892.895798828,343329.0918011068,1143.480764686584,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f7183aa2-da94-42e3-843a-04d0e9a63ad6,I 8,M1-4,0.3037334571033716,1.283107286741336,,150.44380319889785
821,1439892.799680664,343329.2487941081,1144.854103017171,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1a747dfa-66c7-418f-92d4-370fc1bd867c,"MILE
7
1
.8",D10-1,0.7270788043240707,3.982456038196882,,63.849252149007235
822,1487977.7294882,303567.5216194254,1311.882591570536,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-809d130c-9e66-43e8-86cd-e8c9f7ba3050,,W1-8R,3.141445568998655,4.094514892896017,,-46.44213119424371
823,1465054.872187988,320065.7919736328,1031.65739323171,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ec4c8a90-1ebe-4a62-8e56-415ef5b14ec0,,M5-1,1.992019617259503,0.8505389800667764,,42.249865427295966
824,1427059.192125326,372538.7867034505,1012.287881080627,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fc5e9cf3-64cb-4423-a046-e320c45b7afd,.2,M1-4,0.9647270147999129,0.8757797757784527,,10.51051001059882
825,1427059.025520508,372538.8379664714,1013.447406557719,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-998c84ac-03ae-4efc-bdd9-9caaa9bb0868,MILE 65.2,D10-1,1.17412799919645,3.968137654463451,,11.497883723499939
826,1434537.550538411,345457.3241700847,1008.063537831624,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1246a75e-1fce-4f4e-997b-b15d0bfa376b,7,D10-1,0.3729212727956474,0.6744933569679659,,126.93312705750597
827,1434537.685103841,345457.6477679036,1009.12849705251,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c41f7561-3b74-4bb1-9a45-c762c7d95c67,"MILE
707
.7",D10-1,1.430561119541526,3.976145154833794,,-66.67888986287733
828,1488037.687998942,303526.3918560384,1313.627536740621,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1a02a0b9-98d6-41f9-ba61-3e9483cbb537,,W1-8L,2.587135214408239,1.749513285954793,,-141.7840547039706
829,1488040.212702718,303527.9818106689,1313.273251195272,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-34ad69f1-e353-4ab6-8cad-a90f8dbd8fa7,,W1-8L,4.454089753230413,11.52061848461628,,-179.99999927781514
830,1444706.46141569,335809.4250050456,1077.875361867269,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-828ebbee-d837-459e-b679-2bfd0e269c5c,"MILE
7
3
.7",D10-1,0.6232088253150384,3.921863579352697,,44.742844302304896
831,1440422.788829427,340879.1231015625,1087.203579627991,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4449c522-12fe-4634-b7f1-e89ff3190673,"MILE
7
2
.3",D10-1,0.5623566233242552,3.978718631068866,,-81.84167546384782
832,1489889.997158285,302485.8878995362,1379.315491045634,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-103b1683-ab62-4b8e-bbd6-a37ac2061028,,W1-5,1.839561096727848,0.5065438685938717,,-172.16404044192427
833,1462014.077949707,322337.4006040039,1014.373294809977,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2452124e-6d24-4682-9d5d-1a42bca61a32,.0,D10-1,1.464091207360228,0.7235599275678397,,-57.89906182232796
834,1462014.334264811,322337.5832285156,1015.900522326151,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b67560cd-eb0e-4eab-b07c-7d7d242797d1,INTERSTATE 76 WEST MILE 78 0,D10-1,1.530648225372036,4.975419328113397,,-43.856082994562634
835,1494002.200546753,302389.549464681,1470.922334059397,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d146e068-426f-4334-83b5-bb41ac78f073,,W1-8R,2.866178650557995,3.871082791984082,,31.89841641843939
836,1480510.115483887,309032.1636451823,1141.382435078939,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-70dcb962-7604-4c77-b4b1-0a2f85d57607,"MILE
82
.4",D10-1,0.622218985396127,4.138410653571288,,-121.62872904111651
837,1448005.147096029,331782.4103444011,1033.348522242228,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-59b94808-1db2-4886-9429-8b5e9ccb803c,EXIT 25 M.P.H.,W13-2,3.203298952976863,4.963514458338421,,127.56599362919505
838,1481438.339808024,308542.8308778483,1160.407673993428,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a3d3b29d-1ac3-4161-88c1-8f8de9ddb4f3,"MILE
82
.6",D10-1,1.088483844300111,4.101054964264234,,114.66771049158943
839,1490286.103316325,302389.9475540771,1389.772646680196,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f3beb1c1-6111-4180-87ab-d4dd52cc42ab,8 4 7,D10-1,7.095207738280297,4.381555269559225,,-142.98862747164688
840,1490272.859835286,302391.5815628662,1388.844956212361,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-20876a87-d45f-4d90-b88d-46890ed68e08,MILE 84.7,D10-1,41.34706177552542,5.136237735350927,,-140.51898685946264
841,1490283.3351132,302389.8562418213,1388.682206133524,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-07d79b16-e3de-41a8-9ce2-eeca66cd39ae,MILE 847.7,D10-1,10.79541053493818,5.075220535596213,,-144.94251611364942
842,1490275.868333822,302392.1646797282,1388.506139684041,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-179cc7a3-de51-4f80-9f3a-83eaf68bd116,"MILE
84
7",D10-1,12.41950166285038,4.435320585370064,,26.799770287271084
843,1453213.540499349,326400.1039389648,1052.938205062866,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-63f74697-6b6f-478e-9b1a-c9a070bd989b,"EXITS
Donegal 14
Somerset 33",D1-2,10.53611989776294,7.707866386572521,,-36.366490674399806
844,1504347.459619883,297426.934211792,1794.112240660111,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e57052bb-a20f-4484-9ea4-f727f110c35a,INTERSTATE 76 EAST MILE 88.0,D10-1,0.5980908857161801,4.866890203356744,,-18.659977331423118
845,1501484.3880672,299728.1620549113,1756.130977608681,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dbddbba2-6c7c-4974-8b1a-43a8353a7188,,D1-1,0.2038774459188183,1.063915163924297,,121.25582962924156
846,1501484.305966268,299728.2433548584,1757.241517865181,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-99098b00-f70b-4e76-95fc-a4285fcbc555,"MILE
87
3",D10-1,0.7403813884903988,4.134090107679367,,-136.08909706678165
847,1484978.016153239,305669.332707072,1286.187202624003,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d0534fcd-4b01-4006-9b3c-31a667acfe09,"83
3.5",D10-1,21.50094495455424,3.508320810397466,,100.41145302738572
848,1445644.638775716,334758.0749147136,1088.678843261719,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7f83f3be-974a-41be-aef7-2555616382f0,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-10,4.072481947044532,4.588901970684529,,150.22472279935462
849,1433111.24669401,350137.6283603516,1014.880918863932,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4f8f679b-5ab6-4a5e-a3de-f9c05df03add,MILE 6,D10-1,1.553929874300957,1.123317585562666,,157.89753839025383
850,1433112.515453776,350146.605796875,1014.594817141215,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-57575089-50fc-4ea4-85bd-7e2813e67a7d,MILE 69,D10-1,1.764993058393399,1.373738138501843,,86.87156552828557
851,1446199.817291341,333659.6877988281,1063.164026303609,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c0093a7d-03dc-45f0-a183-b1b1c54aba56,"MILE
74.2",D10-1,1.111467177271843,3.844119175175826,,-48.041224996919574
852,1456539.523738281,325511.411413737,988.0670549062091,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6820455a-2ca8-4a5f-bcb7-7328fca0cdd1,MILE 76.8,D10-1,0.9817489174505076,3.361184457739195,,108.37954825466508
853,1429190.439400716,377319.7554469401,1084.007850919088,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a6870380-a20a-4480-9e29-7f5e3d7e26f3,"MILE
64
.2",D10-1,1.096409799108903,3.836081950763862,,22.017753223159602
854,1482937.808798909,307877.2638547363,1213.978181564331,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1da6c9e4-73c0-42c1-9492-09b07314adfb,,W1-8R,0.1980930276432385,0.375363753028214,,-39.37959995515271
855,1440399.662799154,340245.6915846354,1064.483198043823,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5942477c-a4c1-4769-98c0-b9aa7c80710b,,OM3,1.067065325677395,2.356722265879313,,44.909265816211715
856,1440428.812234375,340245.8742091472,1056.400561553955,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2b20a861-fde6-48ed-8392-77fcb95e40c4,,OM3,70.5020663436254,8.106218605836233,,13.352113211152213
857,1440434.97661263,340219.3808391927,1055.564233403524,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e44ce1ef-0556-4ebe-a16a-e368e893b64d,,OM3,75.40234681447347,8.903404886722566,,-139.32577427098278
858,1489057.000303223,302670.3915213623,1351.736886945089,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-03377af4-30e3-4138-b6a7-cb7500c5d61c,,M6-1,1.758210892528296,2.026010623276234,,-36.127016669243496
859,1450078.697841471,329973.3607667643,984.9535272521971,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e7479c61-c56a-4e85-bc90-6a1d1be1be1b,,OM3,0.908390764941772,2.617712062249582,,139.5243508724742
860,1507372.988191127,291633.7963455811,1821.673859035293,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-306605b9-2e24-4b86-81ef-56498041eb97,"MILE
8
9.3",D10-1,1.12705274383227,3.295708651741346,,63.268570812621505
861,1427529.184316081,370504.7084840495,992.8857288029986,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8b789429-9969-4863-bc46-a278564f3361,FALLEN ROCKS,W8-14,3.865243191123009,5.099442500670752,,-30.46780317686294
862,1474787.163101074,312597.5772307943,1139.881990488688,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0ad3405d-8012-43ab-b761-79996e1abb5e,MILE 8.1,D10-1,0.9366412176440161,3.644587159256141,,-66.2092690293187
863,1430770.359294922,362882.7815732422,1077.09545307668,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ba9a4137-38c2-4c44-b5ad-f9508d6d037d,7.2,D10-1,0.8815192535519601,0.850737466265758,,1.024359559116676
864,1430770.718136068,362882.5316660156,1078.427791002909,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-558baa45-120d-4cbb-ad05-1f9e42a2bb8d,"MILE
67
2",D10-1,0.9474471778670948,3.466871807674567,,22.22767419737409
865,1434498.904628581,345315.1013266602,1014.767679651896,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dcbe4f7e-6ab6-48ec-b64d-78c6556f0a6c,"MILE
707.7",D10-1,48.89573245286942,6.026309299667677,,64.3982258929178
866,1430430.517506185,365249.0121282552,1121.3213227005,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9a0b5ac6-419c-4bad-aedf-30beeeaf9776,MILE 66.7,D10-1,4.202498816152414,4.130232239961624,,100.56671124281289
867,1462700.829416178,321908.812914388,1019.896835243225,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-20082387-6eca-44db-b6c0-13228222929f,,D12-5,1.214896868914366,2.766350065668424,,29.76042151042103
868,1462702.152642904,321908.7744671224,1030.802592371622,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4f62221e-cb39-4ab9-893c-2a07af17fae4,"NEW STANTON SERVICE PLAZA
NEXT RIGHT
LAST FOOD & FUEL IN PA",D5-1,14.60730767567953,14.49561411380768,,-55.592656764353244
869,1462703.604027181,321910.8602312825,1030.745021596273,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-76a60fda-46e6-415f-9185-bce358af5dba,"NEW STANTON SERVICE PLAZA
NEXT RIGHT
LAST FOOD & FUEL IN PA",I-9,18.3077021141847,14.63226179083189,,124.38064888794612
870,1462707.423122233,321916.9797543946,1019.847774930318,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b177da32-d69d-408f-b1b7-409622728c36,CNG,D9-11b,2.481947502146165,2.907252582808336,,-54.53589277538304
871,1489056.87374764,302670.0486999105,1354.462437634786,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1fe430df-b2eb-438a-8bae-ec08a9c2eb62,P,R8-3,2.663650373021762,3.512177113691966,,155.91898287383998
872,1430555.298106771,379509.9295647787,1132.685142954508,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f1ef4cf4-31f6-4b96-aa37-d3cc2a1bc5a2,"MILE
6
3
.7",D10-1,0.9688664787014326,3.504615865051747,,-136.19649821219713
873,1469129.148149902,317857.6309433594,1079.932290578206,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1fdc911c-d29a-4c68-8e13-41c188f7b430,MILE 79.6,D10-1,1.087139613628388,3.908233932952087,,-48.426375968970284
874,1469129.311550781,317857.7591009115,1078.890159421285,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dd00ad8f-b7ea-40eb-8179-eee92a2447f4,79.6,D10-1,0.900923968354861,2.606019367376963,,-51.06120945637312
875,1433185.872836588,348753.1038779297,1001.545124338786,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d171c319-9526-44d6-8a66-323d69846f6f,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-10,3.500017634034157,4.91210125287374,,0.7670180336388457
876,1430810.728923828,363173.5774667969,1078.32271182251,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-07b43377-53e9-4539-b90f-811f85213d4f,BRIDGE ICES BEFORE ROAD,W8-13,5.202239969770114,4.747454310854277,,-173.07696021677518
877,1431295.798850586,361506.081109375,1128.237124727885,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-21bb9842-ee88-4ff8-a7c2-50a12d2adce6,,R2-1,1.051629357089599,0.4208553720762333,,-158.3853031448192
878,1431018.183961263,381414.3956438802,1155.131237340291,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0f729092-90c1-4876-87da-019d1a648d62,,M6-1,2.697891882310311,1.96164985994498,,-128.28608252186243
879,1431018.59406543,381413.703593099,1157.151721247355,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9be772ce-f569-4b04-8dae-1c07811a0178,No Parking,R7-1,2.912248959541321,3.439898804326853,,64.43898162407379
880,1498050.145738607,303747.8072558187,1607.209230052948,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0043136e-e0c5-4bbc-870d-5ec43b18a574,,W1-8L,3.184687791864078,3.923264129261176,,124.66497502457406
881,1505910.214962634,293159.0644529318,1813.772633846919,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-be33e9e3-a38a-4a3c-b6c2-0d3c8d54532f,88.9,D10-1,0.6415178083007536,2.625744788944722,,-108.25575137406332
882,1505910.154162889,293159.2934970099,1814.872545411905,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f2930dfd-6c05-44ec-b3f6-b8d4db6fa7d9,MILE,M3-1,0.6521974902351698,4.115750373999278,,68.0443902200651
883,1434494.534456055,345322.8035955404,1013.898360944112,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fc58a69c-5e81-465c-a4fd-5b28528cbd28,707,M1-6,36.26295218706132,3.459826427598795,,-104.97202074773364
884,1440421.109965495,341382.0069280599,1102.498883099874,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0f6152ea-eebe-4d31-aca7-21f8ab024743,"MILE
7
2
.2",D10-1,1.016927516261737,3.87528483281533,,-175.9578323949924
885,1485141.490722738,305373.498619751,1305.391011065165,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e231ffd8-504f-42ce-a750-ca9e03307e3a,SR 982,M1-5,6.378058523833753,2.615339418848356,,-57.40044406813802
886,1428471.270481445,368646.4560182292,1037.879091954549,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d0192b5e-d418-41c1-b2bc-703ce997405a,"EAST
76
MILE
66
.0",D10-1,1.490647878572345,4.810500176449617,,145.7596700900835
887,1457539.226335124,325053.6518613282,996.5870791041054,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f119283d-b7d4-4e06-b39c-230511c01c7c,"MILE
77
0",D10-1,0.4240252846727769,0.8891208838671447,,-102.92272403508098
888,1430911.608140951,362091.709859375,1104.272813903809,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3b69b6d4-7d7d-47c5-928c-47044f77e0a1,NOTICE UNATTENDED VEHICLES REMOVED AFTER 24 HRS,R7-8,2.247359890192747,2.238894600470861,,150.80646413418148
889,1475259.45251595,312488.5087460938,1148.436607213338,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3d537923-e84a-45a8-b506-72bf85814e3c,812,D10-1,9.184399549762409,3.559023376603922,,67.33722474251302
890,1454629.370667806,325645.9448040365,1034.800657442729,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-87f14d9e-ece0-4a06-8c7a-3dbd27b2dde6,SR 119,M1-5,7.395160082181295,2.158715171515942,,71.58313912987049
891,1478071.886016113,311003.4927231445,1175.165416608174,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ac5442c7-461e-4a94-aa27-ae01875e0049,0.8,D10-1,0.1637690683609496,2.208490425844988,,167.62213206468667
892,1478071.5463986,311003.938070638,1176.633671625773,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-da00ad47-c6ba-4e87-8d85-a56b6792fadf,MILE 818.8,D10-1,1.015106136500836,3.906758290727934,,93.05204177602798
893,1440435.892939128,340188.2257382813,1082.974280286153,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-412de7fc-5ce6-4d94-89f1-3d7f32252efe,MADISON ROAD,D3-1,9.121369719505312,1.634078992555539,,-162.6305424775511
894,1489843.431111735,302538.6775972086,1380.664549527486,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e1c4dd56-85ec-4543-ae97-fc60dbf4efc9,,W1-5,28.67036189158758,11.18624100724856,,-107.64396151401482
895,1489846.910589274,302526.17022111,1377.969035764058,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bc700b8b-3fc3-49e4-90fa-39661f681bb9,,W1-5,2.555907566497724,4.090587799449763,,-66.9165391272006
896,1489846.939424723,302525.9988103841,1374.481097824097,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a7d37c9d-315d-4196-9473-4a7054b28f90,55 M.P.H.,W13-1P,2.545106006215016,2.922788087824981,,114.34309082086345
897,1438977.037076497,343759.6851564128,1115.294213198344,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7b9ff6b5-d1a5-46a5-bc4c-1d0f0c9c3bac,MILE 71.6,D10-1,1.165011127193769,4.116599855820338,,125.55486965583367
898,1430372.06484668,365350.3206731771,1128.962015881856,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9f797b93-847d-4ac4-90c6-afbedc34c140,,W1-2,2.701733519136906,3.142208811988433,,161.9812325303782
899,1430359.460551432,365335.2237135417,1133.172692329407,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-895e28cc-f58a-49c6-9c48-54b06998808b,60 M.P.H,W1-2,60.81948168754578,19.09603845278422,,-50.690285877875304
900,1430370.898612956,365350.2309628907,1124.950634440104,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-194e2f4a-2af6-4b66-ab9a-1e6449c965a2,60 MPH,W13-1,0.7094463855028154,2.264108409881592,,-20.847729387413494
901,1441573.515489583,337535.6079095053,1034.802309473673,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-04231ffb-13f0-4176-b26c-2104d8760092,"EAST
INTERSTATE 76
MILE 73.0",D10-1,0.6041746832678716,4.215333735545477,,-28.223572165235055
902,1477653.172865885,311215.7536687826,1179.101605611165,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7cd60142-69a6-48a7-96d8-661a40e665fd,,D1-1,0.3996876256105801,1.512156742637356,,-82.5645815008852
903,1450230.769592773,329917.2597983399,1003.945224932353,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bab85ba9-c3d0-474e-84b9-5369ce24ffaf,New Stanton Int,D3-1,10.43623616695404,1.605764202947418,,166.1411312695701
904,1487819.289908529,303699.5951857097,1309.553628430684,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4301a343-a06d-41b8-835e-76d9f70e917d,,W1-8R,3.296050478219986,3.908317238489787,,-50.8031264833326
905,1454983.719891439,325534.140155599,1007.944992095947,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fb155674-9075-41c0-8742-6afc8c6602f2,"MILE
7
6.5",D10-1,46.25809609174729,2.73501779695352,,-130.8208836936768
906,1497366.294637736,303989.0262013347,1589.067852724711,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9592e64f-5485-4353-a5bd-c3104e36491e,,W1-8L,2.123878203630448,4.058463932573796,,-78.92587888071125
907,1487930.631587809,303675.1050784912,1311.037002034505,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1d642a30-ad33-4ceb-9662-446ff0141597,,W1-8L,2.97339013983806,4.475013131896655,,-47.28083475169167
908,1432188.198333008,359447.1787721354,1138.339544263204,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-475d93d9-7cb0-4345-abeb-0eaf306e2574,SPEED LIMIT 70,R2-1,0.7294391278922558,4.791376275618871,,84.30883605522943
909,1480953.513380615,308743.2164243164,1145.564876815796,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-836b188c-84b8-4a0e-ad39-a26060b482b5,"MILE
82.5",D10-1,0.6338146371394396,4.318515270551046,,38.47999235851324
910,1495538.22647937,303655.5033809001,1530.957063501994,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-61ac7700-3468-4d96-ab4b-dec4786d6c61,85,D10-1,1.64008979998529,0.8554769842574995,,-139.950683912885
